datasetURL (publicationState),datasetTitle (dataverseName),"fileName (fileType, fileSize)"
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),BES-2017-General-Election-results-file-v1.0-1.tab (text/tab-separated-values; 2.62 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),constituency_votereg-1.csv (text/csv; 25.79 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),debate_ids-1.csv (text/csv; 4.85 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),debates_for_replication-1.Rdata (application/gzip; 105.23 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),eu_map.png (image/png; 435.28 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),frontbenchers-1.Rdata (application/gzip; 140.77 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),Hanretty-Constituency-Estimates-1.csv (text/csv; 54.93 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),jack_selections_17_19-1.tab (text/tab-separated-values; 127.71 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),jack_selections-1.tab (text/tab-separated-values; 228.61 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),lsq_publication_submission.tex (application/x-tex; 112.68 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),mps_start_end_for_replication-1.Rdata (application/gzip; 262.7 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),petition_bib.bib (application/octet-stream; 49.87 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),petition_committee_members-1.xml (text/xml; 23.85 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),petitions_for_replication-1.Rdata (application/gzip; 1.29 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),petition_to_twfy_mapping-1.tab (text/tab-separated-values; 17.63 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),population_2016-1.tab (text/tab-separated-values; 23.22 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),README.md (text/markdown; 5.28 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),roberta_selections-1.tab (text/tab-separated-values; 217.56 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),tweets_for_replication-1.Rdata (application/gzip; 107.55 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECWIXM (DRAFT),Replication Data for: Online Activism and Dyadic Representation: Evidence from the UK E-Petition System (Legislative Studies Quarterly),utils.R (type/x-r-syntax; 425 bytes)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/COYUWP (RELEASED),R codes (Monthly population distribution for China),01_data_preprocessing.R (type/x-r-syntax; 2.31 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/COYUWP (RELEASED),R codes (Monthly population distribution for China),02_hybridmodel.R (type/x-r-syntax; 10.04 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HYRXVV (DRAFT),"""Environmental Change and Migration: A Meta-Analysis"" | Replication Data and Code (""Environmental Change and Migration: A Meta-Analysis"" | Replication Data and Code )",Environmental Change and Migration_Code File.R (type/x-r-syntax; 45.95 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HYRXVV (DRAFT),"""Environmental Change and Migration: A Meta-Analysis"" | Replication Data and Code (""Environmental Change and Migration: A Meta-Analysis"" | Replication Data and Code )",Environmental Change and Migration_Country Level Data.xlsx (application/vnd.openxmlformats-officedocument.spreadsheetml.sheet; 20.23 KB)
